ScanId,SiteUrl,StartDate,EndDate,ScanDuration,Status
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140034,04/24/2025 14:06:24,04/24/2025 14:06:25,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140035,04/24/2025 14:07:31,04/24/2025 14:07:31,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140036,04/24/2025 14:07:24,04/24/2025 14:07:24,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140037,04/24/2025 14:06:22,04/24/2025 14:06:22,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140038,04/24/2025 14:07:33,04/24/2025 14:07:34,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140039,04/24/2025 14:07:33,04/24/2025 14:07:34,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140040,04/24/2025 14:07:13,04/24/2025 14:07:14,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140043,04/24/2025 14:06:25,04/24/2025 14:06:26,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140044,04/24/2025 14:07:18,04/24/2025 14:07:19,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140045,04/24/2025 14:07:32,04/24/2025 14:07:33,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140046,04/24/2025 14:07:13,04/24/2025 14:07:14,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140047,04/24/2025 14:06:24,04/24/2025 14:06:24,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140048,04/24/2025 14:06:22,04/24/2025 14:06:22,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140049,04/24/2025 14:07:18,04/24/2025 14:07:18,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140050,04/24/2025 14:07:01,04/24/2025 14:07:01,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140052,04/24/2025 14:06:21,04/24/2025 14:06:22,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140053,04/24/2025 14:07:05,04/24/2025 14:07:05,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140055,04/24/2025 14:07:28,04/24/2025 14:07:29,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140057,04/24/2025 14:06:22,04/24/2025 14:06:23,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/20140059,04/24/2025 14:07:15,04/24/2025 14:07:16,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/4f020b2a38344bc79fd431759272b48d,04/24/2025 14:07:06,04/24/2025 14:07:07,1,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/9231c444-f813-4d6b-96ef-ca39e7f897b5,04/24/2025 14:07:14,04/24/2025 14:07:15,1,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ACSTest,04/24/2025 14:05:52,04/24/2025 14:05:53,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/AdminContentCenter,04/24/2025 14:06:08,04/24/2025 14:06:08,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/Alerts,04/24/2025 14:05:52,04/24/2025 14:05:53,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/BDO,04/24/2025 14:06:10,04/24/2025 14:06:11,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/BelgiumClassics,04/24/2025 14:07:26,04/24/2025 14:07:27,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/BrandGuide,04/24/2025 14:05:54,04/24/2025 14:05:55,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/CCTemp,04/24/2025 14:06:07,04/24/2025 14:06:07,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/CDN,04/24/2025 14:07:09,04/24/2025 14:07:09,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/CEPrototype,04/24/2025 14:06:06,04/24/2025 14:06:07,0,Finished
