ScanId,AppIdentifier,HasExpired,HasTenantScopedPermissions,HasSiteCollectionScopedPermissions,Title,AllowAppOnly,AppId,RedirectUri,AppDomains,ValidUntil,RemediationCode
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|d1958933-3e72-4e41-9574-dc3d2a29915b@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Corporate Events App,False,d1958933-3e72-4e41-9574-dc3d2a29915b,,localhost:44320,03/01/2016 12:41:48,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|d643a56c-5319-48a8-a97f-d7c8b905dac5@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Automation Test,False,d643a56c-5319-48a8-a97f-d7c8b905dac5,https://bjansen-automation1.azurewebsites.net/default.aspx,bjansen-automation1.azurewebsites.net,09/20/2016 20:30:32,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|d6abb3b0-0ca8-4e09-a2b0-90c6785f1b12@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Contoso JavaScript customization app,True,d6abb3b0-0ca8-4e09-a2b0-90c6785f1b12,,localhost:44303,01/08/2016 13:20:41,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|d82de9ae-0d0b-40b8-b87a-69f9d7cf4375@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,WebRole1,False,d82de9ae-0d0b-40b8-b87a-69f9d7cf4375,,127.0.0.1,01/29/2015 23:14:34,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|db3c9c00-922f-4b34-a8f3-4e552e235fcc@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Contoso Cloud Services demo,False,db3c9c00-922f-4b34-a8f3-4e552e235fcc,,127.0.0.1,03/24/2015 22:49:37,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|dc4cd1fb-382c-46af-9c42-6684ac7667ee@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,SP Provisioning,True,dc4cd1fb-382c-46af-9c42-6684ac7667ee,,spprov.set1.bertonline.info,12/13/2014 19:54:30,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|e0591093-8f1b-4515-9415-8ef20276a899@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Core.JQuery,False,e0591093-8f1b-4515-9415-8ef20276a899,,localhost:44320,11/24/2016 13:52:30,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|e7b51e50-713f-4499-8057-01c9c939140d@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Branding.Themes,False,e7b51e50-713f-4499-8057-01c9c939140d,,localhost:44319,07/04/2015 09:14:22,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|ea5b52de-15c7-47b4-b488-94cce053ea4b@d8623c9e-30c7-473a-83bc-d907df44a26e,True,True,True,CloudBusinessTasks,True,ea5b52de-15c7-47b4-b488-94cce053ea4b,,localhost:44306,10/06/2015 08:33:00,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|eef9b4e9-b62e-4085-9564-0c3a3fc2c113@d8623c9e-30c7-473a-83bc-d907df44a26e,True,True,True,Provisioning.Cloud.Sync,True,eef9b4e9-b62e-4085-9564-0c3a3fc2c113,,localhost:44323,03/01/2016 13:20:58,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|ef745f21-2bd9-41d9-baf7-75b70691b47a@d8623c9e-30c7-473a-83bc-d907df44a26e,True,True,True,OneDriveCustomizer,True,ef745f21-2bd9-41d9-baf7-75b70691b47a,https://bjansen-onedrivecustomizer.azurewebsites.net/pages/default.aspx,bjansen-onedrivecustomizer.azurewebsites.net,06/16/2016 14:24:39,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|effd3e6b-22bd-46a6-8d7a-8d23c93e9832@d8623c9e-30c7-473a-83bc-d907df44a26e,True,True,True,Vcc.SharePoint.Sites.Provisioning,True,effd3e6b-22bd-46a6-8d7a-8d23c93e9832,,"localhost:44310,bjansen.servicebus.windows.net",10/23/2015 18:30:35,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|f0520164-a618-458e-a7b1-49a9fdbff42e@d8623c9e-30c7-473a-83bc-d907df44a26e,True,True,True,Employee Registration,False,f0520164-a618-458e-a7b1-49a9fdbff42e,,localhost:44306,10/02/2016 21:35:26,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|f5579fc7-7c22-4b48-9560-9324a7670374@d8623c9e-30c7-473a-83bc-d907df44a26e,True,True,False,test,True,f5579fc7-7c22-4b48-9560-9324a7670374,https://localhost:44303/,localhost:44303,08/30/2017 15:05:59,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|f6a21b70-adfe-4db4-ad0f-58a89bdbf3fb@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Contoso.Services.SharePoint.App,False,f6a21b70-adfe-4db4-ad0f-58a89bdbf3fb,,localhost:44312,12/29/2014 19:53:54,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|f6c05e29-dc6e-433d-a4f5-58ecf425629b@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Debug.Tracing,False,f6c05e29-dc6e-433d-a4f5-58ecf425629b,,localhost:44313,01/13/2016 15:59:06,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|f727176a-64c9-4697-a713-0b75343503f9@d8623c9e-30c7-473a-83bc-d907df44a26e,True,True,False,UIExperienceScanner,True,f727176a-64c9-4697-a713-0b75343503f9,https://www.localhost.com/,www.localhost.com,03/21/2018 10:44:12,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|f7cc5ee8-8da2-42bf-89fe-120d97ea0c4b@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,SampleApp,False,f7cc5ee8-8da2-42bf-89fe-120d97ea0c4b,,localhost:44301,01/01/0001 00:00:00,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|f825f9e2-2d4a-4ccf-b076-c73ae4888665@d8623c9e-30c7-473a-83bc-d907df44a26e,True,True,True,Contoso.TaxonomyMenu,False,f825f9e2-2d4a-4ccf-b076-c73ae4888665,,localhost:44304,03/26/2015 17:28:30,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|f88e0b7e-8427-4344-bd08-7999449a06cb@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,ProviderHosted2013,False,f88e0b7e-8427-4344-bd08-7999449a06cb,,localhost:44300,04/14/2017 08:16:57,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|fa0d35b6-79c3-4801-8d74-639593896095@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Contoso.EventReceivers,False,fa0d35b6-79c3-4801-8d74-639593896095,,"localhost:44375,bjansen.servicebus.windows.net",01/27/2017 23:30:03,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|fc5dd3e4-a080-42a7-8fbd-153245a95ae3@d8623c9e-30c7-473a-83bc-d907df44a26e,True,True,True,Provisioning.OneDrive,False,fc5dd3e4-a080-42a7-8fbd-153245a95ae3,,localhost:44318,05/13/2015 05:24:17,
